ard_millis,GPS Epoch Time,lat (deg),lat (min), long (deg),long (min),el (m),SOG (mm/s),COG (deg*1000),Vert Vel (mm/s)
2092630,1489677209.20,-122,-2865871,37,3012128,-33.70,11,256220,-17
2093031,1489677209.60,-122,-2865871,37,3012129,-33.69,7,256220,-11
2093424,1489677210.00,-122,-2865871,37,3012128,-33.66,11,253910,-37
2093821,1489677210.40,-122,-2865871,37,3012129,-33.63,30,251900,-32
2094223,1489677210.80,-122,-2865871,37,3012129,-33.61,25,250280,-22
2094620,1489677211.20,-122,-2865871,37,3012129,-33.60,6,250280,-9
2095020,1489677211.60,-122,-2865871,37,3012128,-33.56,23,248200,-21
2095417,1489677212.00,-122,-2865871,37,3012128,-33.56,10,248550,-16
2095816,1489677212.40,-122,-2865871,37,3012128,-33.57,5,248200,-10
2096218,1489677212.80,-122,-2865871,37,3012128,-33.56,19,248750,-13
2096615,1489677213.20,-122,-2865871,37,3012129,-33.56,21,250280,-10
2097016,1489677213.60,-122,-2865870,37,3012131,-33.58,62,251900,3
2097414,1489677214.00,-122,-2865870,37,3012133,-33.59,41,254930,-11
2097811,1489677214.40,-122,-2865870,37,3012134,-33.59,29,255960,-6
2098212,1489677214.80,-122,-2865871,37,3012135,-33.59,5,257240,20
2098608,1489677215.20,-122,-2865872,37,3012136,-33.60,6,259320,20
2099007,1489677215.60,-122,-2865872,37,3012137,-33.62,5,263540,18
2099400,1489677216.00,-122,-2865871,37,3012138,-33.64,29,267750,-9
2099804,1489677216.40,-122,-2865871,37,3012140,-33.64,7,270000,-2
2100207,1489677216.80,-122,-2865872,37,3012141,-33.64,25,272250,34
2100604,1489677217.20,-122,-2865872,37,3012143,-33.63,8,272250,2
2101004,1489677217.60,-122,-2865872,37,3012144,-33.64,22,274670,-2
2101403,1489677218.00,-122,-2865871,37,3012146,-33.66,40,274860,49
2101800,1489677218.40,-122,-2865871,37,3012147,-33.67,24,276200,33
2102204,1489677218.80,-122,-2865871,37,3012148,-33.67,21,278650,23
2102599,1489677219.20,-122,-2865870,37,3012150,-33.72,32,281310,7
2102999,1489677219.60,-122,-2865870,37,3012151,-33.77,22,284350,-2
2103394,1489677220.00,-122,-2865869,37,3012152,-33.82,2,285380,-41
2103795,1489677220.40,-122,-2865868,37,3012153,-33.85,18,285750,4
2104197,1489677220.80,-122,-2865867,37,3012153,-33.90,15,285520,31
2104948,1489677221.20,-122,-2865866,37,3012153,-33.93,19,286860,20
2106105,1489677221.60,-122,-2865865,37,3012154,-33.93,2,288430,28
2106234,1489677222.00,-122,-2865865,37,3012154,-33.93,25,287820,22
2106984,1489677223.60,-122,-2865863,37,3012156,-33.93,26,294620,21
2107389,1489677224.00,-122,-2865862,37,3012157,-33.96,6,297550,27
2107787,1489677224.40,-122,-2865862,37,3012157,-33.97,37,295560,5
2108182,1489677224.80,-122,-2865862,37,3012156,-33.97,6,295560,13
2108581,1489677225.20,-122,-2865862,37,3012156,-33.95,24,293200,-12
2108995,1489677225.60,-122,-2865862,37,3012155,-33.91,18,285950,6
2109380,1489677226.00,-122,-2865862,37,3012154,-33.85,11,283390,18
2109782,1489677226.40,-122,-2865864,37,3012153,-33.81,27,274970,13
2110179,1489677226.80,-122,-2865865,37,3012151,-33.78,22,270000,13
2110582,1489677227.20,-122,-2865866,37,3012150,-33.74,40,267610,-37
2110982,1489677227.60,-122,-2865867,37,3012150,-33.73,33,270000,-4
2111377,1489677228.00,-122,-2865868,37,3012148,-33.71,18,265430,-52
2111776,1489677228.40,-122,-2865867,37,3012147,-33.72,14,258230,-37
2112172,1489677228.80,-122,-2865869,37,3012146,-33.69,68,259110,-29
2112577,1489677229.20,-122,-2865869,37,3012145,-33.68,25,259110,-56
2112980,1489677229.60,-122,-2865868,37,3012145,-33.71,26,263160,-21
2113374,1489677230.00,-122,-2865867,37,3012144,-33.75,45,267400,-12
2113771,1489677230.40,-122,-2865867,37,3012143,-33.78,39,273010,-23
2114166,1489677230.80,-122,-2865866,37,3012142,-33.79,16,276340,-15
2114568,1489677231.20,-122,-2865865,37,3012142,-33.79,26,280010,-4
2114973,1489677231.60,-122,-2865865,37,3012141,-33.78,11,284040,-21
2115371,1489677232.00,-122,-2865865,37,3012139,-33.76,24,289650,-21
2115766,1489677232.40,-122,-2865865,37,3012139,-33.73,7,289650,-45
2116161,1489677232.80,-122,-2865865,37,3012139,-33.73,16,289650,-14
2116571,1489677233.20,-122,-2865866,37,3012139,-33.72,29,296570,19
2116968,1489677233.60,-122,-2865866,37,3012139,-33.72,2,310240,8
2117361,1489677234.00,-122,-2865866,37,3012139,-33.71,22,315000,2
2117763,1489677234.40,-122,-2865866,37,3012139,-33.73,15,325490,0
2118154,1489677234.80,-122,-2865866,37,3012139,-33.72,18,332240,5
2118555,1489677235.20,-122,-2865866,37,3012140,-33.72,32,336800,36
2118957,1489677235.60,-122,-2865866,37,3012141,-33.71,56,339440,29
2119356,1489677236.00,-122,-2865866,37,3012143,-33.72,56,342180,57
2119755,1489677236.40,-122,-2865866,37,3012144,-33.72,51,344580,7
2120151,1489677236.80,-122,-2865866,37,3012145,-33.71,29,347660,-10
2120552,1489677237.20,-122,-2865867,37,3012145,-33.72,24,347130,9
2120953,1489677237.60,-122,-2865867,37,3012145,-33.73,42,346330,14
2121349,1489677238.00,-122,-2865867,37,3012145,-33.75,27,347320,20
2121752,1489677238.40,-122,-2865867,37,3012144,-33.73,44,348110,3
2122143,1489677238.80,-122,-2865867,37,3012144,-33.72,25,344880,5
2122547,1489677239.20,-122,-2865867,37,3012144,-33.73,35,344250,39
2122948,1489677239.60,-122,-2865867,37,3012144,-33.71,26,343300,7
2123345,1489677240.00,-122,-2865868,37,3012144,-33.70,34,342800,11
2123747,1489677240.40,-122,-2865869,37,3012143,-33.67,21,339150,-31
2124138,1489677240.80,-122,-2865870,37,3012143,-33.64,53,337290,-49
2124541,1489677241.20,-122,-2865870,37,3012143,-33.63,40,336040,-19
2124943,1489677241.60,-122,-2865870,37,3012143,-33.63,36,334440,-43
2125340,1489677242.00,-122,-2865870,37,3012143,-33.65,24,334440,16
2125737,1489677242.40,-122,-2865870,37,3012143,-33.65,15,332950,33
2126147,1489677242.80,-122,-2865870,37,3012142,-33.68,13,332950,26
2126534,1489677243.20,-122,-2865869,37,3012141,-33.71,41,333440,56
2126940,1489677243.60,-122,-2865868,37,3012139,-33.72,18,331990,-15
2127333,1489677244.00,-122,-2865868,37,3012139,-33.75,15,331050,3
2127734,1489677244.40,-122,-2865867,37,3012138,-33.79,10,332490,-7
2128136,1489677244.80,-122,-2865867,37,3012137,-33.81,11,329590,13
2128531,1489677245.20,-122,-2865867,37,3012137,-33.84,27,329590,59
2128932,1489677245.60,-122,-2865866,37,3012136,-33.88,31,328110,49
2129326,1489677246.00,-122,-2865865,37,3012135,-33.90,37,328670,34
2129729,1489677246.40,-122,-2865865,37,3012134,-33.89,14,330120,0
2130130,1489677246.80,-122,-2865865,37,3012133,-33.87,2,329220,-22
2130526,1489677247.20,-122,-2865865,37,3012132,-33.85,15,328320,-4
2130923,1489677247.60,-122,-2865866,37,3012130,-33.83,30,329220,-65
2131320,1489677248.00,-122,-2865866,37,3012129,-33.79,39,328320,-46
2131722,1489677248.40,-122,-2865867,37,3012127,-33.79,7,326020,24
2132125,1489677248.80,-122,-2865867,37,3012125,-33.79,40,321670,45
2132525,1489677249.20,-122,-2865868,37,3012123,-33.79,26,319400,23
2132920,1489677249.60,-122,-2865867,37,3012121,-33.81,39,319510,3
2133317,1489677250.00,-122,-2865868,37,3012120,-33.77,11,317290,-32
2133721,1489677250.40,-122,-2865868,37,3012118,-33.74,37,314240,-35
2134120,1489677250.80,-122,-2865868,37,3012118,-33.73,42,315000,-39
2134513,1489677251.20,-122,-2865868,37,3012116,-33.70,21,313410,-25
2134915,1489677251.60,-122,-2865868,37,3012114,-33.69,11,309960,-35
2135312,1489677252.00,-122,-2865868,37,3012113,-33.68,20,307350,-52
2135713,1489677252.40,-122,-2865868,37,3012112,-33.68,23,305390,-24
2136123,1489677252.80,-122,-2865867,37,3012110,-33.68,37,301180,-12
2136510,1489677253.20,-122,-2865867,37,3012108,-33.69,22,297760,33
2136909,1489677253.60,-122,-2865867,37,3012107,-33.68,26,294680,-1
2137307,1489677254.00,-122,-2865865,37,3012106,-33.71,51,288920,35
2137708,1489677254.40,-122,-2865864,37,3012104,-33.72,20,279730,18
2138112,1489677254.80,-122,-2865864,37,3012103,-33.72,10,270000,24
2138507,1489677255.20,-122,-2865864,37,3012103,-33.74,26,270000,24
2138904,1489677255.60,-122,-2865864,37,3012102,-33.72,22,270000,24
2139301,1489677256.00,-122,-2865865,37,3012102,-33.70,16,266910,30
2139701,1489677256.40,-122,-2865865,37,3012102,-33.69,37,265240,-2
2140104,1489677256.80,-122,-2865866,37,3012102,-33.66,30,262300,-45
2140502,1489677257.20,-122,-2865866,37,3012102,-33.65,25,259290,-2
2140899,1489677257.60,-122,-2865866,37,3012103,-33.66,16,257800,9
2141300,1489677258.00,-122,-2865867,37,3012103,-33.64,18,255260,-16
2141698,1489677258.40,-122,-2865867,37,3012103,-33.65,9,251110,-21
2142101,1489677258.80,-122,-2865867,37,3012104,-33.65,2,247930,0
2142494,1489677259.20,-122,-2865867,37,3012104,-33.65,9,244060,44
2142894,1489677259.60,-122,-2865867,37,3012104,-33.65,18,241610,61
2143293,1489677260.00,-122,-2865868,37,3012105,-33.66,19,241070,32
2143692,1489677260.40,-122,-2865868,37,3012105,-33.66,34,239470,39
2144094,1489677260.80,-122,-2865869,37,3012106,-33.66,42,239660,10
2144491,1489677261.20,-122,-2865869,37,3012106,-33.65,36,239240,-12
2144888,1489677261.60,-122,-2865869,37,3012107,-33.65,44,239830,-1
2145292,1489677262.00,-122,-2865870,37,3012108,-33.65,43,240400,-10
2145689,1489677262.40,-122,-2865870,37,3012108,-33.63,28,241480,-32
2146084,1489677262.80,-122,-2865870,37,3012107,-33.61,16,241560,-6
2146490,1489677263.20,-122,-2865871,37,3012107,-33.61,20,241140,-30
2146885,1489677263.60,-122,-2865872,37,3012107,-33.60,22,240850,-35
2147289,1489677264.00,-122,-2865873,37,3012106,-33.60,8,238880,0
2147684,1489677264.40,-122,-2865873,37,3012105,-33.60,18,237800,19
2148079,1489677264.80,-122,-2865874,37,3012106,-33.58,54,237050,5
2148476,1489677265.20,-122,-2865873,37,3012106,-33.59,51,237050,-18
2148878,1489677265.60,-122,-2865873,37,3012106,-33.58,17,237050,17
2149279,1489677266.00,-122,-2865874,37,3012106,-33.58,8,235840,1
2149679,1489677266.40,-122,-2865875,37,3012105,-33.57,24,236080,38
2150076,1489677266.80,-122,-2865875,37,3012104,-33.56,13,237410,21
2150471,1489677267.20,-122,-2865876,37,3012104,-33.56,17,237410,35
2150873,1489677267.60,-122,-2865876,37,3012104,-33.56,8,237410,20
2151276,1489677268.00,-122,-2865876,37,3012105,-33.56,19,238340,7
2151671,1489677268.40,-122,-2865876,37,3012106,-33.56,34,241190,33
2152071,1489677268.80,-122,-2865875,37,3012107,-33.57,38,243840,19
2152466,1489677269.20,-122,-2865876,37,3012108,-33.56,8,246800,11
2152869,1489677269.60,-122,-2865876,37,3012109,-33.53,22,250020,-18
2153273,1489677270.00,-122,-2865876,37,3012111,-33.53,48,251900,11
2153666,1489677270.40,-122,-2865875,37,3012111,-33.51,27,255700,-20
2154067,1489677270.80,-122,-2865875,37,3012111,-33.49,23,260180,3
2154461,1489677271.20,-122,-2865875,37,3012111,-33.49,42,260910,-11
2154862,1489677271.60,-122,-2865875,37,3012111,-33.47,20,262180,-33
2155266,1489677272.00,-122,-2865875,37,3012111,-33.44,37,263420,-46
2155661,1489677272.40,-122,-2865875,37,3012111,-33.43,22,266760,-13
2156060,1489677272.80,-122,-2865874,37,3012111,-33.43,33,268940,-7
2156455,1489677273.20,-122,-2865875,37,3012110,-33.39,28,268990,-24
2156861,1489677273.60,-122,-2865875,37,3012109,-33.38,23,268990,-18
2157262,1489677274.00,-122,-2865875,37,3012109,-33.36,24,268990,-20
2157656,1489677274.40,-122,-2865875,37,3012107,-33.36,45,268990,-29
2158059,1489677274.80,-122,-2865875,37,3012105,-33.35,27,264900,-34
2158450,1489677275.20,-122,-2865874,37,3012104,-33.36,15,261570,2
2158852,1489677275.60,-122,-2865873,37,3012104,-33.37,7,261250,-3
2159263,1489677276.00,-122,-2865872,37,3012104,-33.37,24,261250,6
2159654,1489677276.40,-122,-2865872,37,3012103,-33.38,4,261250,-11
2160052,1489677276.80,-122,-2865871,37,3012102,-33.39,28,258690,12
2160457,1489677277.20,-122,-2865871,37,3012102,-33.41,36,258690,2
2160850,1489677277.60,-122,-2865870,37,3012102,-33.46,14,257990,-8
2161252,1489677278.00,-122,-2865869,37,3012102,-33.49,1,256260,-18
2161647,1489677278.40,-122,-2865869,37,3012103,-33.49,13,253540,-22
2162044,1489677278.80,-122,-2865868,37,3012103,-33.50,27,252350,35
2162667,1489677279.20,-122,-2865868,37,3012105,-33.52,56,253540,47
2162841,1489677279.60,-122,-2865867,37,3012106,-33.53,36,254410,48
2163238,1489677280.00,-122,-2865868,37,3012106,-33.53,34,255650,52
2163638,1489677280.40,-122,-2865868,37,3012107,-33.54,19,256910,-8
2164039,1489677280.80,-122,-2865868,37,3012107,-33.52,13,260750,17
2164445,1489677281.20,-122,-2865868,37,3012107,-33.50,18,262060,8
2164840,1489677281.60,-122,-2865869,37,3012107,-33.49,16,262060,-1
2165237,1489677282.00,-122,-2865868,37,3012108,-33.50,33,264560,46
2165639,1489677282.40,-122,-2865869,37,3012108,-33.49,22,265910,-24
2166034,1489677282.80,-122,-2865869,37,3012110,-33.50,40,270000,-4
2166435,1489677283.20,-122,-2865868,37,3012110,-33.52,38,271430,23
2166833,1489677283.60,-122,-2865869,37,3012111,-33.51,9,270000,10
2167232,1489677284.00,-122,-2865869,37,3012111,-33.51,13,270000,4
2167640,1489677284.40,-122,-2865868,37,3012112,-33.54,27,272940,18
2168029,1489677284.80,-122,-2865868,37,3012112,-33.54,8,275570,18
2168432,1489677285.20,-122,-2865869,37,3012112,-33.55,8,278130,27
2168827,1489677285.60,-122,-2865868,37,3012112,-33.58,18,280780,66
2169229,1489677286.00,-122,-2865868,37,3012113,-33.58,11,281820,26
2169624,1489677286.40,-122,-2865868,37,3012113,-33.59,48,285260,-4
2170025,1489677286.80,-122,-2865867,37,3012114,-33.61,36,288820,0
2170431,1489677287.20,-122,-2865866,37,3012114,-33.63,4,291120,-8
2170824,1489677287.60,-122,-2865866,37,3012113,-33.66,33,292250,19
2171226,1489677288.00,-122,-2865866,37,3012112,-33.67,50,292250,12
2171617,1489677288.40,-122,-2865867,37,3012110,-33.67,57,291570,25
2172018,1489677288.80,-122,-2865867,37,3012108,-33.67,68,289980,30
2172420,1489677289.20,-122,-2865865,37,3012107,-33.69,60,291800,22
2172817,1489677289.60,-122,-2865864,37,3012106,-33.67,17,292310,-14
2173216,1489677290.00,-122,-2865863,37,3012106,-33.66,29,298390,-36
2173618,1489677290.40,-122,-2865863,37,3012106,-33.63,34,301870,-2
2174015,1489677290.80,-122,-2865864,37,3012106,-33.60,31,303690,-22
2174416,1489677291.20,-122,-2865864,37,3012105,-33.61,18,306630,21
2174814,1489677291.60,-122,-2865864,37,3012105,-33.61,30,306630,9
2175211,1489677292.00,-122,-2865863,37,3012104,-33.60,6,309960,-68
2175606,1489677292.40,-122,-2865863,37,3012103,-33.57,11,309960,-46
2176008,1489677292.80,-122,-2865863,37,3012102,-33.56,8,309960,-24
2176413,1489677293.20,-122,-2865864,37,3012102,-33.53,13,310860,-17
2176808,1489677293.60,-122,-2865864,37,3012101,-33.50,11,312650,-48
2177208,1489677294.00,-122,-2865865,37,3012100,-33.45,31,311910,-59
2177613,1489677294.40,-122,-2865866,37,3012099,-33.41,37,312710,-47
2178179,1489677294.80,-122,-2865866,37,3012098,-33.41,39,314260,-9
2178418,1489677295.20,-122,-2865866,37,3012097,-33.39,62,314260,-54
2178799,1489677295.60,-122,-2865866,37,3012096,-33.37,44,313530,-51
2179215,1489677296.00,-122,-2865866,37,3012095,-33.34,2,312210,-10
2179614,1489677296.40,-122,-2865866,37,3012096,-33.36,26,313670,19
2180012,1489677296.80,-122,-2865865,37,3012097,-33.39,27,316970,-4
2180415,1489677297.20,-122,-2865865,37,3012098,-33.41,35,320310,17
2180810,1489677297.60,-122,-2865864,37,3012098,-33.45,32,323130,38
2181199,1489677298.00,-122,-2865863,37,3012099,-33.48,38,326580,30
2181601,1489677298.40,-122,-2865862,37,3012099,-33.52,21,328200,27
2182008,1489677298.80,-122,-2865861,37,3012100,-33.56,34,326850,64
2182402,1489677299.20,-122,-2865860,37,3012100,-33.59,12,327680,31
2182801,1489677299.60,-122,-2865859,37,3012099,-33.64,11,328860,55
2183196,1489677300.00,-122,-2865859,37,3012100,-33.69,19,329740,72
2183612,1489677300.40,-122,-2865857,37,3012100,-33.76,35,332490,61
2183989,1489677300.80,-122,-2865856,37,3012101,-33.81,40,333440,44
2184392,1489677301.20,-122,-2865854,37,3012101,-33.85,20,334920,39
2184792,1489677301.60,-122,-2865854,37,3012100,-33.87,11,336040,42
2185185,1489677302.00,-122,-2865853,37,3012099,-33.89,20,335660,46
2185615,1489677302.40,-122,-2865853,37,3012097,-33.90,12,332240,30
2185992,1489677302.80,-122,-2865853,37,3012095,-33.89,13,327530,64
2186383,1489677303.20,-122,-2865854,37,3012093,-33.88,15,323130,34
2186801,1489677303.60,-122,-2865854,37,3012092,-33.85,28,319970,11
2187188,1489677304.00,-122,-2865855,37,3012091,-33.82,26,319970,-18
2187581,1489677304.40,-122,-2865856,37,3012091,-33.79,50,319760,-17
2187988,1489677304.80,-122,-2865857,37,3012091,-33.77,48,321840,10
2188376,1489677305.20,-122,-2865858,37,3012091,-33.76,37,322520,22
2188793,1489677305.60,-122,-2865859,37,3012091,-33.76,23,321340,32
2189182,1489677306.00,-122,-2865859,37,3012091,-33.75,12,318240,49
2189576,1489677306.40,-122,-2865859,37,3012091,-33.73,21,315000,25
2189985,1489677306.80,-122,-2865860,37,3012091,-33.71,26,318240,47
2190391,1489677307.20,-122,-2865860,37,3012091,-33.71,18,322520,-8
2190786,1489677307.60,-122,-2865860,37,3012090,-33.70,6,322520,-6
2191173,1489677308.00,-122,-2865861,37,3012089,-33.70,24,319400,18
2191585,1489677308.40,-122,-2865860,37,3012088,-33.72,36,316220,-4
2191970,1489677308.80,-122,-2865860,37,3012088,-33.74,19,313670,16
2192373,1489677309.20,-122,-2865859,37,3012088,-33.74,27,313600,29
2192783,1489677309.60,-122,-2865860,37,3012088,-33.70,10,307300,-9
2193168,1489677310.00,-122,-2865860,37,3012088,-33.68,21,302470,-38
2193582,1489677310.40,-122,-2865860,37,3012088,-33.68,7,300580,-16
2193958,1489677310.80,-122,-2865860,37,3012088,-33.68,15,298610,8
2194376,1489677311.20,-122,-2865859,37,3012088,-33.69,34,300960,-17
2194771,1489677311.60,-122,-2865859,37,3012088,-33.70,28,304380,-15
2195425,1489677312.00,-122,-2865859,37,3012088,-33.71,24,307880,-21
2195564,1489677312.40,-122,-2865858,37,3012088,-33.71,18,307880,-22
2195974,1489677312.80,-122,-2865858,37,3012088,-33.73,23,309810,13
2196361,1489677313.20,-122,-2865858,37,3012089,-33.75,27,313260,23
2196760,1489677313.60,-122,-2865857,37,3012090,-33.76,9,320190,42
2197166,1489677314.00,-122,-2865858,37,3012090,-33.78,29,319640,62
2197565,1489677314.40,-122,-2865859,37,3012090,-33.76,23,316400,8
2197958,1489677314.80,-122,-2865859,37,3012090,-33.75,34,320190,-13
2198366,1489677315.20,-122,-2865859,37,3012090,-33.72,21,320190,-49
2198753,1489677315.60,-122,-2865860,37,3012089,-33.69,18,322130,-31
2199164,1489677316.00,-122,-2865861,37,3012088,-33.69,36,320600,19
2199558,1489677316.40,-122,-2865861,37,3012087,-33.70,49,318370,24
2199947,1489677316.80,-122,-2865861,37,3012086,-33.71,39,313830,24
2200354,1489677317.20,-122,-2865861,37,3012086,-33.70,13,313830,9
2200764,1489677317.60,-122,-2865861,37,3012087,-33.70,43,316080,29
2201157,1489677318.00,-122,-2865862,37,3012088,-33.70,33,313030,-16
2201542,1489677318.40,-122,-2865862,37,3012089,-33.69,39,313150,-17
2201952,1489677318.80,-122,-2865863,37,3012091,-33.69,43,314120,15
2202339,1489677319.20,-122,-2865863,37,3012092,-33.68,42,314170,8
2202744,1489677319.60,-122,-2865864,37,3012094,-33.68,43,313360,26
2203142,1489677320.00,-122,-2865864,37,3012095,-33.67,18,311730,-7
2203541,1489677320.40,-122,-2865865,37,3012096,-33.67,12,311820,-3
2203936,1489677320.80,-122,-2865867,37,3012097,-33.66,29,310490,-8
2204338,1489677321.20,-122,-2865867,37,3012098,-33.67,16,310600,23
2204737,1489677321.60,-122,-2865868,37,3012098,-33.67,10,310710,44
2205134,1489677322.00,-122,-2865868,37,3012099,-33.67,17,311470,23
2205532,1489677322.40,-122,-2865869,37,3012099,-33.67,13,309430,28
2205929,1489677322.80,-122,-2865870,37,3012099,-33.66,13,308660,23
2206334,1489677323.20,-122,-2865870,37,3012099,-33.65,27,307070,-13
2206736,1489677323.60,-122,-2865871,37,3012100,-33.63,42,305070,-35
2207135,1489677324.00,-122,-2865872,37,3012100,-33.61,24,305310,5
2207531,1489677324.40,-122,-2865872,37,3012100,-33.60,20,304510,-27
2207924,1489677324.80,-122,-2865873,37,3012099,-33.61,11,301800,-24
2208325,1489677325.20,-122,-2865873,37,3012099,-33.63,10,300960,45
2208729,1489677325.60,-122,-2865873,37,3012099,-33.65,12,302320,5
2209124,1489677326.00,-122,-2865873,37,3012100,-33.66,29,302320,7
2209523,1489677326.40,-122,-2865873,37,3012100,-33.66,24,303150,5
2209918,1489677326.80,-122,-2865873,37,3012101,-33.67,49,303690,21
2210320,1489677327.20,-122,-2865873,37,3012102,-33.67,46,303420,35
2210723,1489677327.60,-122,-2865873,37,3012103,-33.67,39,303690,9
2211121,1489677328.00,-122,-2865874,37,3012103,-33.67,28,304700,4
2211518,1489677328.40,-122,-2865875,37,3012104,-33.66,24,306350,25
2211921,1489677328.80,-122,-2865876,37,3012104,-33.65,6,308020,-4
2212315,1489677329.20,-122,-2865877,37,3012105,-33.65,13,310010,0
2212718,1489677329.60,-122,-2865878,37,3012105,-33.61,5,309340,-8
2213113,1489677330.00,-122,-2865879,37,3012104,-33.58,27,309540,-19
